commander_id,commander_name,classification,command,rank,number_of_soldiers,role
11418,Nelie Rouchy,5,Northern,aluf mishne,57570,commander of chativa
11419,Homer Askwith,5,Northern,sgan aluf,1416,commander of gdud
11420,Reggi Friett,5,Central,aluf,19071,commander of command
11421,Desiree Greydon,2,Central,seren,81942,commander of pluga
11422,Alessandra McFadden,3,Central,aluf mishne,52183,commander of chativa
11423,Betteann Siemianowicz,5,Central,aluf,80772,commander of command
11424,Wolfgang Mountford,4,Northern,aluf,67216,commander of gdud
11425,Demetris Kalinke,3,Home Front,sgan aluf,70363,commander of pluga
11426,Maurise Nisuis,3,Northern,sgan aluf,62192,commander of gdud
11427,Ollie Bromont,1,Southern,aluf,47305,commander of command
11428,Dewie Jinks,1,Northern,rav seren,71340,commander of pluga
11429,Erich Goalley,4,Southern,seren,18057,commander of pluga
11430,Mariann Islip,3,Southern,aluf,7105,commander of command
11431,Wain Lievesley,1,Central,seren,28233,commander of pluga
11432,Katey Ferencowicz,5,Southern,aluf mishne,39253,commander of chativa
11433,Trevar Eilhertsen,4,Northern,rav seren,50506,commander of pluga
11434,Pamelina Harford,1,Northern,aluf mishne,35598,commander of chativa
11435,Callie Szymonowicz,2,Northern,rav seren,10904,commander of pluga
11436,Verne McCoughan,1,Northern,aluf mishne,21400,commander of chativa
11437,Rosalinde Caulliere,1,Central,sgan aluf,31676,commander of gdud
11438,Torie Turtle,5,Home Front,aluf mishne,39791,commander of chativa
11439,Neda Murden,5,Northern,aluf mishne,57836,commander of chativa
11440,Casandra Fawkes,3,Northern,tat aluf,6073,commander of ugda
11441,Lura Vardey,4,Southern,seren,77276,commander of pluga
11442,Cally Premble,2,Central,aluf,12731,commander of gdud
11443,Hurleigh Whyborne,3,Central,rav seren,9314,commander of pluga
11444,Licha Spearing,4,Central,aluf,85762,commander of gdud
11445,Daniel World,5,Central,aluf,67949,commander of command
11446,Tom Braxton,5,Home Front,seren,76014,commander of pluga
11447,Norah Beckingham,5,Central,aluf mishne,97190,commander of chativa
11448,Cindy Coghlan,5,Southern,seren,96168,commander of pluga
11449,Anallese Soall,3,Central,aluf,29092,commander of pluga
11450,Claus Tunnick,1,Southern,seren,84129,commander of pluga
11451,Jeanelle Brittin,1,Central,aluf,17532,commander of gdud
11452,Georgena Abbitt,5,Central,rav seren,46310,commander of pluga
11453,Tucky Christoforou,3,Home Front,aluf,81742,commander of command
11454,Gerhardine Perkins,5,Central,tat aluf,74783,commander of ugda
11455,Marcos Jorg,5,Central,rav seren,72562,commander of pluga
11456,Merrile Bartley,4,Northern,sgan aluf,96675,commander of pluga
11457,Vergil Hogsden,1,Central,sgan aluf,82076,commander of gdud
11458,Elsa Strippel,1,Southern,tat aluf,64972,commander of ugda
11459,Charles Iacovaccio,3,Home Front,rav seren,39500,commander of pluga
11460,Lizzie Sach,1,Home Front,rav seren,80987,commander of pluga
11461,Lyndsie Costell,4,Northern,aluf mishne,27165,commander of chativa
11462,Hillie Fright,2,Central,aluf mishne,37129,commander of chativa
11463,Lind Bowe,1,Northern,sgan aluf,40789,commander of pluga
11464,Briano Hansell,4,Central,tat aluf,71635,commander of ugda
11465,Nickolas Caron,1,Southern,rav seren,95088,commander of pluga
11466,Berti Gadesby,1,Southern,rav seren,28833,commander of pluga
11467,Verina Ruecastle,3,Northern,sgan aluf,95921,commander of gdud
11468,Dalt Stuart,1,Home Front,seren,17151,commander of pluga
11469,Arly Orgel,3,Southern,sgan aluf,15046,commander of gdud
11470,Stefano Beesley,3,Home Front,tat aluf,38941,commander of ugda
11471,Carey Copcott,3,Home Front,seren,70191,commander of pluga
11472,Olive Rittmeyer,5,Southern,tat aluf,51646,commander of ugda
11473,Peyton Zamora,1,Northern,seren,72391,commander of pluga
11474,Mal Lethibridge,5,Home Front,aluf mishne,48615,commander of chativa
11475,Devinne Brislen,5,Northern,sgan aluf,64066,commander of gdud
11476,Pincus Amner,5,Home Front,aluf mishne,45321,commander of chativa
11477,Jacky Ralston,5,Southern,aluf mishne,91664,commander of chativa
11478,Cherianne Traher,2,Home Front,tat aluf,24572,commander of ugda
11479,Allissa Cobelli,4,Southern,seren,57399,commander of pluga
11480,Orly Tadlow,3,Southern,seren,4334,commander of pluga
11481,Colman Strippel,3,Northern,seren,83751,commander of pluga
11482,Josefina Harkin,1,Northern,rav seren,48303,commander of pluga
11483,Shurlock Fareweather,1,Northern,sgan aluf,78127,commander of gdud
11484,Brandy Lindblom,5,Northern,seren,26977,commander of pluga
11485,Thea Buret,5,Home Front,aluf mishne,78595,commander of chativa
11486,Barbabas Trank,3,Northern,rav seren,13148,commander of pluga
11487,Erroll Simoes,2,Central,aluf mishne,99747,commander of chativa
11488,Adi Tradewell,2,Northern,rav seren,9564,commander of pluga
11489,Lanny Ripping,5,Home Front,aluf mishne,3054,commander of chativa
11490,Fergus Simonazzi,5,Northern,sgan aluf,61110,commander of pluga
11491,Heinrik Warlaw,2,Central,rav seren,35678,commander of pluga
11492,Gusella Mallaby,5,Northern,tat aluf,52790,commander of ugda
11493,Kamillah Mioni,4,Central,seren,42251,commander of pluga
11494,Freddy Sterzaker,4,Central,seren,16670,commander of pluga
11495,Skip Aiken,4,Southern,aluf mishne,34587,commander of chativa
11496,Bartholomeus Krahl,4,Home Front,aluf mishne,67798,commander of chativa
11497,Vina Stapells,3,Northern,tat aluf,95941,commander of ugda
11498,Cammie Schouthede,5,Home Front,seren,91704,commander of pluga
11499,Shellysheldon Jukes,2,Northern,aluf,40451,commander of gdud
11500,Jerrine Moorey,2,Central,tat aluf,48282,commander of ugda
11501,Alecia Whitham,3,Northern,aluf,64355,commander of gdud
11502,Hildy Barbour,3,Northern,seren,75676,commander of pluga
11503,Vitoria Penhale,4,Home Front,seren,81918,commander of pluga
11504,Claudell Ghion,3,Home Front,aluf,55711,commander of command
11505,Jannelle Aslen,5,Home Front,rav seren,76757,commander of pluga
11506,Susanetta Western,3,Northern,rav seren,53514,commander of pluga
11507,Sheba Barnshaw,3,Southern,seren,24332,commander of pluga
11508,Jemie Antosch,2,Home Front,aluf mishne,54424,commander of chativa
11509,Guillaume Hedderly,2,Northern,tat aluf,30868,commander of ugda
11510,Afton Donaway,2,Northern,tat aluf,48133,commander of ugda
11511,Alick Strippel,1,Home Front,seren,10353,commander of pluga
11512,Imogene Hamal,2,Southern,tat aluf,86958,commander of ugda
11513,Vonny Vanini,2,Central,rav seren,74600,commander of pluga
11514,Leda Parkins,2,Central,rav seren,19530,commander of pluga
11515,Celinka Josum,4,Southern,tat aluf,33471,commander of ugda
11516,Nanni Castleman,3,Central,aluf mishne,41587,commander of chativa
11517,Paola Aynscombe,3,Southern,seren,67794,commander of pluga
11518,Ailyn Balleine,5,Northern,aluf mishne,99252,commander of chativa
11519,Lindy Pocknell,2,Home Front,sgan aluf,10148,commander of pluga
11520,Parker Bryson,5,Southern,rav seren,88061,commander of pluga
11521,Tim Fiddler,1,Northern,aluf,24880,commander of gdud
11522,Clemmie Chell,3,Southern,rav seren,98651,commander of pluga
11523,Norton Demcik,1,Northern,sgan aluf,98575,commander of pluga
11524,Ilka Littlefair,2,Southern,aluf,28481,commander of gdud
11525,Josepha Bruna,1,Northern,seren,12216,commander of pluga
11526,Stafani Schonfelder,2,Southern,seren,61726,commander of pluga
11527,Loralyn Cristofaro,4,Southern,aluf,37770,commander of command
11528,Waverley Karchewski,5,Central,aluf mishne,8610,commander of chativa
11529,Lettie Heggs,3,Central,rav seren,57441,commander of pluga
11530,Sheena Saipy,5,Home Front,tat aluf,86056,commander of ugda
11531,Allene Feldmus,5,Central,aluf mishne,12212,commander of chativa
11532,Maryjane Lubeck,1,Southern,aluf,68785,commander of gdud
11533,Marena Gossipin,4,Northern,tat aluf,91314,commander of ugda
11534,Rickard Desquesnes,5,Home Front,tat aluf,37896,commander of ugda
11535,Nona Jeavon,2,Southern,seren,8809,commander of pluga
11536,Burnaby Siaskowski,5,Northern,aluf,27790,commander of command
11537,Whitman Deval,4,Northern,aluf mishne,74058,commander of chativa
11538,Donnie Burrows,1,Central,tat aluf,5237,commander of ugda
11539,Layla Matyugin,4,Northern,sgan aluf,19608,commander of pluga
11540,Karlotte Kidsley,1,Northern,sgan aluf,8414,commander of gdud
11541,Alfred Haskins,5,Home Front,sgan aluf,99839,commander of gdud
11542,Averyl Pepye,4,Southern,aluf,56661,commander of command
11543,Anni Vero,1,Central,seren,55241,commander of pluga
11544,Jeanie Jiroutek,3,Northern,tat aluf,64342,commander of ugda
11545,Elga Fetherstan,3,Central,seren,34744,commander of pluga
11546,Miquela McNalley,1,Home Front,seren,52407,commander of pluga
11547,Hersh Read,4,Central,aluf mishne,35275,commander of chativa
11548,Walt Hardistry,4,Central,aluf mishne,5012,commander of chativa
11549,Adoree Breslau,3,Northern,seren,88536,commander of pluga
11550,Dore Goble,2,Home Front,tat aluf,40086,commander of ugda
11551,Madelene Weston,2,Southern,tat aluf,65371,commander of ugda
11552,Michele Levermore,2,Central,seren,17493,commander of pluga
11553,Jereme Nisot,4,Central,rav seren,19335,commander of pluga
11554,Aldwin Enric,2,Home Front,rav seren,25368,commander of pluga
11555,Gene Gallant,2,Home Front,aluf mishne,23426,commander of chativa
11556,Bent Lissemore,3,Home Front,seren,53522,commander of pluga
11557,Bertram Klimentyev,4,Home Front,sgan aluf,75206,commander of pluga
11558,Piotr Mitchelhill,5,Northern,seren,72697,commander of pluga
11559,Ginger Edmonstone,5,Southern,rav seren,79820,commander of pluga
11560,Linette Rings,4,Southern,rav seren,56109,commander of pluga
11561,Jory Leonarde,5,Central,aluf,72215,commander of pluga
11562,Dinny Tanner,3,Southern,sgan aluf,40269,commander of pluga
11563,Dominique Brandolini,3,Home Front,rav seren,23018,commander of pluga
11564,Dore Briscoe,5,Southern,rav seren,65069,commander of pluga
11565,Gregorio Van,1,Northern,rav seren,51930,commander of pluga
11566,Hilario Westraw,1,Northern,seren,20333,commander of pluga
11567,Dalenna Salleir,4,Home Front,rav seren,31423,commander of pluga
11568,Malorie Beinke,4,Home Front,sgan aluf,40635,commander of pluga
11569,Pavlov McGlaughn,1,Home Front,sgan aluf,76010,commander of gdud
11570,Felicia Jakubiak,1,Central,tat aluf,61369,commander of ugda
11571,Consolata Weddell,4,Central,sgan aluf,25344,commander of gdud
11572,Jonie Haslewood,1,Southern,sgan aluf,34084,commander of pluga
11573,Ophelia Whayman,3,Southern,seren,36228,commander of pluga
11574,Zarla Hamlyn,3,Home Front,aluf,55556,commander of gdud
11575,Alisa Gossage,2,Home Front,rav seren,28468,commander of pluga
11576,Reube Mitcheson,1,Central,sgan aluf,2737,commander of gdud
11577,Torrey Zebedee,3,Home Front,sgan aluf,41849,commander of pluga
11578,Jamesy Chupin,5,Northern,sgan aluf,61010,commander of gdud
11579,Laurene Hardwidge,3,Northern,aluf mishne,9350,commander of chativa
11580,Grange Memmory,2,Home Front,rav seren,62572,commander of pluga
11581,Corissa Greenside,3,Northern,seren,23109,commander of pluga
11582,Fanchette Greenrod,3,Southern,rav seren,42539,commander of pluga
11583,Kenneth Mollene,4,Central,rav seren,33849,commander of pluga
11584,Frederick Basire,3,Southern,rav seren,45523,commander of pluga
11585,Kristen Guerre,5,Central,seren,10595,commander of pluga
11586,Samaria Blow,3,Northern,tat aluf,89264,commander of ugda
11587,Avrom Gianilli,2,Southern,aluf mishne,31321,commander of chativa
11588,Jyoti Yeliashev,4,Southern,sgan aluf,63029,commander of gdud
11589,Nathaniel Fullylove,1,Home Front,rav seren,42987,commander of pluga
11590,Amaleta Oglethorpe,3,Southern,sgan aluf,55495,commander of pluga
11591,Alethea Charrisson,3,Home Front,rav seren,66407,commander of pluga
11592,Haley Poznan,5,Home Front,seren,70749,commander of pluga
11593,Marguerite Van den Oord,1,Central,aluf,44898,commander of pluga
11594,Xena Molan,1,Southern,aluf,75113,commander of command
11595,Kimbell Tremblett,1,Central,tat aluf,2121,commander of ugda
11596,Denise Worgan,1,Home Front,seren,73195,commander of pluga
11597,Aline Burbage,4,Home Front,rav seren,3366,commander of pluga
11598,Rita Coey,1,Southern,aluf,93772,commander of command
11599,Pearl Willingam,5,Northern,rav seren,68912,commander of pluga
11600,Ronna Langmuir,4,Central,seren,24289,commander of pluga
11601,Rosette Malloy,3,Home Front,rav seren,17341,commander of pluga
11602,Harlene Scurfield,3,Central,tat aluf,74733,commander of ugda
11603,Juliette Dillinger,3,Northern,aluf mishne,52580,commander of chativa
11604,Emmalee Stansbie,3,Central,rav seren,15403,commander of pluga
11605,Morly Farryn,1,Southern,aluf mishne,58466,commander of chativa
11606,Debi Molines,4,Northern,rav seren,25559,commander of pluga
11607,Cory Kira,3,Central,tat aluf,62649,commander of ugda
11608,Jyoti Bygraves,3,Southern,aluf mishne,4215,commander of chativa
11609,Tamqrah Duchart,3,Northern,rav seren,15649,commander of pluga
11610,Chas Slatter,2,Southern,rav seren,83421,commander of pluga
11611,Larry Going,1,Home Front,seren,35955,commander of pluga
11612,Rosalinda Dalwood,3,Home Front,aluf mishne,4523,commander of chativa
11613,Herculie Chisnell,5,Home Front,tat aluf,77784,commander of ugda
11614,Donnamarie Gatesman,4,Central,rav seren,75483,commander of pluga
11615,Gabriell Robertsson,1,Northern,seren,81533,commander of pluga
11616,Richardo Kitney,2,Central,aluf,59987,commander of gdud
11617,Emylee Clemont,3,Home Front,seren,44213,commander of pluga
11618,Doris Roadnight,5,Home Front,aluf,41428,commander of pluga
11619,Charlotta Besse,1,Southern,rav seren,65183,commander of pluga
11620,Lindie Huntley,2,Southern,aluf mishne,31587,commander of chativa
11621,Babbie Klaiser,3,Northern,sgan aluf,98308,commander of pluga
11622,Vevay Grzegorzewski,4,Northern,tat aluf,54458,commander of ugda
11623,Ardeen Babbs,5,Central,aluf mishne,97578,commander of chativa
11624,Christean Bonnier,2,Central,rav seren,8863,commander of pluga
11625,Patrice Osgorby,3,Central,seren,80073,commander of pluga
11626,Allison Erett,2,Southern,seren,75013,commander of pluga
11627,Mela McCarry,1,Home Front,aluf mishne,98503,commander of chativa
11628,Shermy Tarpey,5,Central,tat aluf,96649,commander of ugda
11629,Jacenta Serck,2,Southern,aluf,81858,commander of pluga
11630,Eirena Foulgham,1,Southern,tat aluf,60084,commander of ugda
11631,Kenton Fleg,2,Home Front,seren,59692,commander of pluga
11632,Tommie Sandison,5,Southern,aluf mishne,69795,commander of chativa
11633,Dita Crichton,3,Northern,aluf,97769,commander of gdud
11634,Rickert Baigent,3,Northern,seren,77556,commander of pluga
11635,Garwood Whitlam,2,Southern,aluf mishne,40573,commander of chativa
11636,Hartwell Provost,5,Northern,rav seren,42506,commander of pluga
11637,Natalee Frugier,4,Southern,seren,6678,commander of pluga
11638,Kittie Coorington,4,Central,tat aluf,14479,commander of ugda
11639,Dorris Berston,2,Home Front,sgan aluf,11015,commander of pluga
11640,Ina Reveley,3,Northern,rav seren,79907,commander of pluga
11641,Andi Drew,2,Central,aluf mishne,70315,commander of chativa
11642,Patrizia Crossley,3,Home Front,aluf,92512,commander of command
11643,Otis Benesevich,1,Central,aluf,33747,commander of gdud
11644,Aluin McKennan,4,Central,sgan aluf,33358,commander of pluga
11645,Randal Candwell,2,Home Front,aluf,64130,commander of pluga
11646,Nonah Bendixen,5,Central,tat aluf,35625,commander of ugda
11647,Alisa Ody,1,Southern,tat aluf,33715,commander of ugda
11648,Blinni Balding,3,Southern,aluf,25836,commander of command
11649,Aeriel Tolossi,4,Northern,sgan aluf,27580,commander of pluga
11650,Domenico Lunn,2,Home Front,seren,2752,commander of pluga
11651,Donia Serchwell,3,Central,tat aluf,91084,commander of ugda
11652,Jabez Poizer,5,Southern,aluf mishne,75668,commander of chativa
11653,Andrei Kydde,4,Central,aluf mishne,39143,commander of chativa
11654,Travus Shelford,5,Central,rav seren,5151,commander of pluga
11655,Oby Piatto,5,Southern,aluf,21974,commander of pluga
11656,Gerladina Sturley,4,Southern,seren,22864,commander of pluga
11657,Sayre Harpin,5,Southern,aluf,55412,commander of command
11658,Raul Libby,1,Southern,aluf mishne,1276,commander of chativa
11659,Oliy Cowx,4,Southern,sgan aluf,72271,commander of gdud
11660,Miriam Hemstead,3,Southern,sgan aluf,16100,commander of pluga
11661,Agna Robertsson,1,Southern,seren,38990,commander of pluga
11662,Austine Barsham,5,Southern,aluf mishne,13367,commander of chativa
11663,Laurens Challenor,1,Southern,rav seren,66746,commander of pluga
11664,Daphne Gribble,5,Southern,tat aluf,40964,commander of ugda
11665,Fawnia Tomkowicz,1,Home Front,seren,91815,commander of pluga
11666,Kelila Erb,1,Southern,tat aluf,47127,commander of ugda
11667,Cosimo Pawelec,5,Home Front,rav seren,76743,commander of pluga
11668,Kelci Onraet,4,Home Front,rav seren,57529,commander of pluga
11669,Ellary Morrallee,1,Northern,sgan aluf,63723,commander of gdud
11670,Riobard Mendes,3,Home Front,rav seren,30556,commander of pluga
11671,Sinclare Lindman,3,Southern,tat aluf,79134,commander of ugda
11672,Ellis Gossart,3,Northern,seren,66330,commander of pluga
11673,Cris Rameau,2,Southern,aluf mishne,98361,commander of chativa
11674,Brigg Peddar,3,Central,sgan aluf,56315,commander of gdud
11675,Hedda MacBey,4,Southern,sgan aluf,57444,commander of gdud
11676,Ingeborg Giannassi,3,Central,aluf,42892,commander of gdud
11677,Kimberly Izat,2,Home Front,seren,24610,commander of pluga
11678,Deva Brimble,2,Central,seren,69026,commander of pluga
11679,Clerissa Balducci,4,Southern,tat aluf,97839,commander of ugda
11680,Tandy Greg,1,Central,seren,65360,commander of pluga
11681,Mindy Bruckner,2,Northern,tat aluf,34433,commander of ugda
11682,Trula Mytton,4,Southern,aluf mishne,44037,commander of chativa
11683,Mirna Petruk,5,Home Front,tat aluf,81287,commander of ugda
11684,Vidovik Bridger,2,Northern,tat aluf,41996,commander of ugda
11685,Delphinia Gippes,2,Southern,seren,39307,commander of pluga
11686,Gannie Ovid,3,Home Front,aluf mishne,94563,commander of chativa
11687,Almeta Barnes,4,Southern,sgan aluf,54619,commander of pluga
11688,Laverna Dryden,5,Home Front,aluf,4755,commander of pluga
11689,Coop Ben,4,Home Front,aluf,34715,commander of pluga
11690,Tera McKay,3,Central,sgan aluf,47481,commander of pluga
11691,Sheelagh Dwelley,5,Central,seren,36106,commander of pluga
11692,Rana Filippello,1,Central,tat aluf,55052,commander of ugda
11693,Augusto Yesenin,2,Northern,sgan aluf,70252,commander of gdud
11694,Tobiah Jerrold,3,Central,aluf mishne,5662,commander of chativa
11695,Madge Egginton,1,Central,aluf,83458,commander of command
11696,Waiter Rubenov,1,Southern,rav seren,46313,commander of pluga
11697,Kaiser Laidel,5,Northern,seren,84113,commander of pluga
11698,Jorey Yonge,3,Southern,sgan aluf,43390,commander of gdud
11699,Yvon Haimes,4,Central,tat aluf,22075,commander of ugda
11700,Barry Drejer,4,Home Front,seren,83596,commander of pluga
11701,Chiarra Sambedge,3,Home Front,aluf mishne,4889,commander of chativa
11702,Micheil Gulley,2,Home Front,tat aluf,51349,commander of ugda
11703,Claudelle Sander,4,Home Front,aluf,21127,commander of gdud
11704,Helaina Giacopetti,2,Home Front,seren,66837,commander of pluga
11705,Emilee Khrishtafovich,4,Southern,seren,26137,commander of pluga
11706,Amandi Gauler,1,Central,sgan aluf,82769,commander of gdud
11707,Cosimo Brettoner,4,Northern,aluf,79267,commander of command
11708,Caria Zoane,3,Home Front,tat aluf,75798,commander of ugda
11709,Netty Sirkett,3,Northern,tat aluf,90815,commander of ugda
11710,Ruperto Membry,4,Northern,sgan aluf,32070,commander of pluga
11711,Leopold Coram,5,Southern,seren,50223,commander of pluga
11712,Ulrike Sabattier,3,Central,aluf mishne,93488,commander of chativa
11713,Cherry Pinchen,5,Southern,aluf,91953,commander of gdud
11714,Dannye Slader,1,Home Front,rav seren,6671,commander of pluga
11715,Cary Billany,1,Central,seren,83199,commander of pluga
11716,Astrid Sigfrid,2,Central,rav seren,15301,commander of pluga
11717,Abramo Jerrans,4,Central,seren,89207,commander of pluga
11718,Waylan Benezeit,4,Home Front,tat aluf,83082,commander of ugda
11719,Milena Richin,3,Northern,seren,21325,commander of pluga
11720,Fernande Skerratt,5,Home Front,sgan aluf,63123,commander of pluga
11721,Jody Dragge,2,Central,rav seren,1570,commander of pluga
11722,Bernelle Densun,3,Southern,tat aluf,11983,commander of ugda
11723,Cloe Dimbylow,2,Northern,aluf,37672,commander of gdud
11724,Rory D' Angelo,2,Northern,seren,45718,commander of pluga
11725,Marylee Dance,5,Central,aluf mishne,88287,commander of chativa
11726,Wain Phythean,2,Southern,aluf,62078,commander of pluga
11727,Eryn Piperley,5,Northern,seren,80124,commander of pluga
11728,Page Bedminster,5,Southern,rav seren,16503,commander of pluga
11729,Cazzie Fayre,3,Central,aluf mishne,88191,commander of chativa
11730,Rustie Veazey,4,Northern,aluf,84498,commander of command
11731,Wanids Selesnick,5,Central,rav seren,85765,commander of pluga
11732,Haydon Darnell,4,Central,rav seren,34354,commander of pluga
11733,Haywood Moorcraft,1,Southern,aluf mishne,55004,commander of chativa
11734,Robbin Isac,1,Southern,seren,89187,commander of pluga
11735,Bondon Towsey,1,Central,sgan aluf,18002,commander of gdud
11736,Gnni Grassot,3,Central,aluf mishne,45434,commander of chativa
11737,Uriel Sperry,1,Home Front,sgan aluf,29991,commander of gdud
11738,Madelene Bratten,4,Home Front,aluf,22873,commander of pluga
11739,Kath McCarver,1,Northern,aluf mishne,8860,commander of chativa
11740,Anet Inch,1,Central,aluf,80521,commander of gdud
11741,Randolph Crewther,4,Southern,seren,32792,commander of pluga
11742,Lefty Shewen,2,Northern,tat aluf,64882,commander of ugda
11743,Stella Blacker,3,Central,seren,38296,commander of pluga
11744,Ram Gauntlett,5,Home Front,seren,54900,commander of pluga
11745,Sylvester Bligh,2,Southern,tat aluf,63810,commander of ugda
11746,Alick Tharme,3,Northern,sgan aluf,70121,commander of gdud
11747,Aloise Childers,4,Central,tat aluf,8244,commander of ugda
11748,Gilli Leedal,5,Northern,tat aluf,26145,commander of ugda
11749,Virginia Summerson,4,Southern,sgan aluf,32611,commander of pluga
11750,Fina De Witt,1,Northern,seren,60384,commander of pluga
11751,Lionello Tremouille,5,Central,sgan aluf,94601,commander of pluga
11752,Bernadene Bizzey,2,Home Front,aluf mishne,71132,commander of chativa
11753,Claudetta Hows,5,Home Front,rav seren,38185,commander of pluga
11754,Derrick Rubinfajn,2,Northern,rav seren,91462,commander of pluga
11755,Dominga Curner,4,Home Front,aluf mishne,71533,commander of chativa
11756,Dulcia Skilton,4,Northern,sgan aluf,58510,commander of pluga
11757,Martyn Andrichuk,5,Northern,rav seren,73743,commander of pluga
11758,Fianna Layson,4,Home Front,seren,80457,commander of pluga
11759,Kaitlin Jobbing,5,Central,sgan aluf,51401,commander of gdud
11760,Jackie Farrer,4,Central,sgan aluf,68969,commander of gdud
11761,Lock Skuce,5,Southern,tat aluf,64261,commander of ugda
11762,Annissa Sellek,5,Home Front,aluf,24845,commander of command
11763,Helene MacPhail,5,Central,aluf mishne,98154,commander of chativa
11764,Bennie Mabone,4,Northern,seren,57431,commander of pluga
11765,Rosella Arderne,3,Home Front,seren,54054,commander of pluga
11766,Candis Cattel,2,Central,seren,49562,commander of pluga
11767,Bruno Pain,4,Central,seren,27224,commander of pluga
11768,Derril Heitz,2,Southern,sgan aluf,4227,commander of pluga
11769,Dione Rosentholer,2,Central,sgan aluf,62796,commander of pluga
11770,Sal Byrnes,5,Northern,aluf,89069,commander of gdud
11771,Lucie Maffey,3,Northern,seren,23947,commander of pluga
11772,Dal Goaley,1,Central,aluf,5313,commander of pluga
11773,Ginny Gotch,2,Southern,aluf,44450,commander of pluga
11774,Florry Leddy,3,Home Front,aluf,29008,commander of command
11775,Hilary Ateggart,4,Northern,aluf mishne,33826,commander of chativa
11776,Effie Lampbrecht,5,Central,rav seren,57992,commander of pluga
11777,Omar Walkinshaw,3,Home Front,aluf mishne,87715,commander of chativa
11778,Christean Wynes,1,Central,aluf mishne,84897,commander of chativa
11779,Henriette Gillean,2,Southern,tat aluf,56975,commander of ugda
11780,Atalanta Ferrige,4,Southern,sgan aluf,48128,commander of gdud
11781,Dot Connachan,5,Home Front,aluf,5239,commander of gdud
11782,Junia Sowle,5,Northern,aluf,92148,commander of command
11783,Onofredo Grenshields,5,Home Front,aluf mishne,92500,commander of chativa
11784,Ilaire Cescon,4,Central,sgan aluf,42136,commander of gdud
11785,Lester Rothery,2,Central,rav seren,69230,commander of pluga
11786,Bartlet Pasticznyk,5,Central,seren,72279,commander of pluga
11787,Zacharias Pennuzzi,1,Central,aluf mishne,94413,commander of chativa
11788,Aluino Babon,1,Home Front,seren,11246,commander of pluga
11789,Langston Landers,4,Home Front,aluf,28230,commander of gdud
11790,Jilli Chisholme,4,Home Front,sgan aluf,46445,commander of pluga
11791,Raymund Hirche,5,Home Front,seren,71118,commander of pluga
11792,Hymie Clendennen,3,Northern,sgan aluf,43771,commander of pluga
11793,Imogene Jeaneau,3,Home Front,seren,65291,commander of pluga
11794,Vinni Osgerby,5,Southern,aluf mishne,92060,commander of chativa
11795,Rollin Corsan,2,Northern,tat aluf,92181,commander of ugda
11796,Charley Officer,4,Northern,aluf mishne,99670,commander of chativa
11797,Belvia McShirie,3,Southern,tat aluf,90838,commander of ugda
11798,Zebulen Adger,3,Southern,seren,48140,commander of pluga
11799,Tiena Souster,5,Home Front,aluf mishne,59421,commander of chativa
11800,Savina MacCard,1,Central,aluf mishne,5055,commander of chativa
11801,Cathryn Bewlay,3,Southern,aluf mishne,69406,commander of chativa
11802,Lolita Trembath,3,Home Front,tat aluf,12473,commander of ugda
11803,Blythe Hebson,5,Central,aluf,34838,commander of pluga
11804,Reuven Brekonridge,1,Central,seren,14255,commander of pluga
11805,Braden Ferras,2,Southern,aluf,93929,commander of command
11806,Archibold Freestone,2,Central,aluf,23863,commander of gdud
11807,Iago Roust,1,Northern,tat aluf,3310,commander of ugda
11808,Johna Mawtus,2,Home Front,seren,91688,commander of pluga
11809,Chloette Kettel,5,Home Front,seren,21480,commander of pluga
11810,Fanchon Westrope,4,Northern,seren,23417,commander of pluga
11811,Matthiew Bhatia,3,Northern,aluf,4451,commander of command
11812,Gianni Amott,4,Central,tat aluf,18885,commander of ugda
11813,Avictor Braunston,5,Central,aluf,59487,commander of command
11814,Lilia Reader,4,Southern,sgan aluf,78796,commander of pluga
11815,Ianthe Letterick,4,Southern,seren,39979,commander of pluga
11816,Clarette Schwandner,2,Home Front,aluf mishne,63167,commander of chativa
11817,Abby Jancar,5,Central,rav seren,94221,commander of pluga
11818,Maryl Cossum,4,Northern,rav seren,37959,commander of pluga
11819,Marge O'Driscoll,1,Southern,tat aluf,78296,commander of ugda
11820,Amandy Baglan,4,Home Front,tat aluf,48131,commander of ugda
11821,Afton Tointon,3,Northern,rav seren,71501,commander of pluga
11822,Austen Lyne,4,Southern,tat aluf,96652,commander of ugda
11823,Markus Waymont,1,Southern,aluf mishne,51629,commander of chativa
11824,Alexei Tripony,4,Southern,seren,75795,commander of pluga
11825,Cami Chapell,2,Central,aluf mishne,58428,commander of chativa
11826,Carlo Rasper,4,Northern,seren,96664,commander of pluga
11827,Wilma Formilli,4,Southern,aluf mishne,57068,commander of chativa
11828,Madelon Braunfeld,4,Home Front,aluf mishne,69088,commander of chativa
11829,Elbert Goodrum,1,Northern,aluf mishne,16506,commander of chativa
11830,Zared Rivalant,5,Northern,rav seren,95191,commander of pluga
11831,King Drezzer,2,Southern,tat aluf,86920,commander of ugda
11832,Batsheva Jarville,2,Home Front,aluf,59986,commander of command
11833,Giraldo Blankau,3,Home Front,sgan aluf,25918,commander of pluga
11834,Lucie Marham,2,Central,sgan aluf,5162,commander of pluga
11835,Lyda Sails,5,Northern,tat aluf,55063,commander of ugda
